batch_name,set_or_batch_number,local_image_filename,safe_hosted_filename,local_image_path,relative_hosting_path,public_image_url,image_position,image_size_bytes,hosting_status,notes
fw76thset_batch_27,76,fw76thset_batch_27_small-lightweight-touch-of-purple-vintage-chenille-bathrobe_img05_2026-05-27_103708.png,fw76thset-batch-27_05_fw76thset-batch-27-small-lightweight-touch-of-purple-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw76thset_batch_27/Cropped_Images/fw76thset_batch_27_small-lightweight-touch-of-purple-vintage-chenille-bathrobe_img05_2026-05-27_103708.png,images/fw76thset-batch-27_05_fw76thset-batch-27-small-lightweight-touch-of-purple-vintage-chenille.jpg,,5,237263,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw76thset_batch_27,76,fw76thset_batch_27_small-lightweight-touch-of-purple-vintage-chenille-bathrobe_img06_2026-05-27_103712.png,fw76thset-batch-27_06_fw76thset-batch-27-small-lightweight-touch-of-purple-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw76thset_batch_27/Cropped_Images/fw76thset_batch_27_small-lightweight-touch-of-purple-vintage-chenille-bathrobe_img06_2026-05-27_103712.png,images/fw76thset-batch-27_06_fw76thset-batch-27-small-lightweight-touch-of-purple-vintage-chenille.jpg,,6,239010,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw76thset_batch_27,76,fw76thset_batch_27_small-lightweight-touch-of-purple-vintage-chenille-bathrobe_img07_2026-05-27_103716.png,fw76thset-batch-27_07_fw76thset-batch-27-small-lightweight-touch-of-purple-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw76thset_batch_27/Cropped_Images/fw76thset_batch_27_small-lightweight-touch-of-purple-vintage-chenille-bathrobe_img07_2026-05-27_103716.png,images/fw76thset-batch-27_07_fw76thset-batch-27-small-lightweight-touch-of-purple-vintage-chenille.jpg,,7,221202,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw76thset_batch_27,76,fw76thset_batch_27_small-lightweight-touch-of-purple-vintage-chenille-bathrobe_img08_2026-05-27_103721.png,fw76thset-batch-27_08_fw76thset-batch-27-small-lightweight-touch-of-purple-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw76thset_batch_27/Cropped_Images/fw76thset_batch_27_small-lightweight-touch-of-purple-vintage-chenille-bathrobe_img08_2026-05-27_103721.png,images/fw76thset-batch-27_08_fw76thset-batch-27-small-lightweight-touch-of-purple-vintage-chenille.jpg,,8,225448,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw79thset_batch_28,79,fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img01_2026-05-27_104404.png,fw79thset-batch-28_01_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw79thset_batch_28/Cropped_Images/fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img01_2026-05-27_104404.png,images/fw79thset-batch-28_01_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,,1,205617,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw79thset_batch_28,79,fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img02_2026-05-27_104412.png,fw79thset-batch-28_02_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw79thset_batch_28/Cropped_Images/fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img02_2026-05-27_104412.png,images/fw79thset-batch-28_02_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,,2,180437,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw79thset_batch_28,79,fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img03_2026-05-27_104532.png,fw79thset-batch-28_03_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw79thset_batch_28/Cropped_Images/fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img03_2026-05-27_104532.png,images/fw79thset-batch-28_03_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,,3,291620,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw79thset_batch_28,79,fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img04_2026-05-27_104538.png,fw79thset-batch-28_04_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw79thset_batch_28/Cropped_Images/fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img04_2026-05-27_104538.png,images/fw79thset-batch-28_04_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,,4,199252,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw79thset_batch_28,79,fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img05_2026-05-27_104544.png,fw79thset-batch-28_05_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw79thset_batch_28/Cropped_Images/fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img05_2026-05-27_104544.png,images/fw79thset-batch-28_05_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,,5,222035,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw79thset_batch_28,79,fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img06_2026-05-27_104548.png,fw79thset-batch-28_06_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw79thset_batch_28/Cropped_Images/fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img06_2026-05-27_104548.png,images/fw79thset-batch-28_06_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,,6,209105,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw79thset_batch_28,79,fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img07_2026-05-27_104553.png,fw79thset-batch-28_07_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw79thset_batch_28/Cropped_Images/fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img07_2026-05-27_104553.png,images/fw79thset-batch-28_07_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,,7,214072,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw79thset_batch_28,79,fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img08_2026-05-27_104557.png,fw79thset-batch-28_08_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw79thset_batch_28/Cropped_Images/fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img08_2026-05-27_104557.png,images/fw79thset-batch-28_08_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,,8,191507,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw79thset_batch_28,79,fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img09_2026-05-27_104602.png,fw79thset-batch-28_09_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw79thset_batch_28/Cropped_Images/fw79thset_batch_28_large-long-bluebirds-of-happiness-vintage-chenille-bathrobe_img09_2026-05-27_104602.png,images/fw79thset-batch-28_09_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,,9,168570,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw85thset_batch_29,85,fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img01_2026-05-27_112337.png,fw85thset-batch-29_01_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw85thset_batch_29/Cropped_Images/fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img01_2026-05-27_112337.png,images/fw85thset-batch-29_01_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,,1,267648,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw85thset_batch_29,85,fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img02_2026-05-27_112341.png,fw85thset-batch-29_02_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw85thset_batch_29/Cropped_Images/fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img02_2026-05-27_112341.png,images/fw85thset-batch-29_02_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,,2,231418,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw85thset_batch_29,85,fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img03_2026-05-27_112345.png,fw85thset-batch-29_03_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw85thset_batch_29/Cropped_Images/fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img03_2026-05-27_112345.png,images/fw85thset-batch-29_03_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,,3,200370,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw85thset_batch_29,85,fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img04_2026-05-27_112350.png,fw85thset-batch-29_04_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw85thset_batch_29/Cropped_Images/fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img04_2026-05-27_112350.png,images/fw85thset-batch-29_04_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,,4,160851,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw85thset_batch_29,85,fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img05_2026-05-27_112354.png,fw85thset-batch-29_05_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw85thset_batch_29/Cropped_Images/fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img05_2026-05-27_112354.png,images/fw85thset-batch-29_05_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,,5,191327,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw85thset_batch_29,85,fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img06_2026-05-27_112358.png,fw85thset-batch-29_06_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw85thset_batch_29/Cropped_Images/fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img06_2026-05-27_112358.png,images/fw85thset-batch-29_06_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,,6,205871,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw85thset_batch_29,85,fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img07_2026-05-27_112403.png,fw85thset-batch-29_07_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw85thset_batch_29/Cropped_Images/fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img07_2026-05-27_112403.png,images/fw85thset-batch-29_07_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,,7,225996,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw85thset_batch_29,85,fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img08_2026-05-27_112407.png,fw85thset-batch-29_08_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw85thset_batch_29/Cropped_Images/fw85thset_batch_29_xl-soft-and-lightweight-barbies-easter-basket-chenille-bathr_img08_2026-05-27_112407.png,images/fw85thset-batch-29_08_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,,8,179697,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw86thset_batch_30,86,fw86thset_batch_30_small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-u_img01_2026-05-27_112230.png,fw86thset-batch-30_01_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw86thset_batch_30/Cropped_Images/fw86thset_batch_30_small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-u_img01_2026-05-27_112230.png,images/fw86thset-batch-30_01_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,,1,247077,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw86thset_batch_30,86,fw86thset_batch_30_small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-u_img02_2026-05-27_112234.png,fw86thset-batch-30_02_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw86thset_batch_30/Cropped_Images/fw86thset_batch_30_small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-u_img02_2026-05-27_112234.png,images/fw86thset-batch-30_02_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,,2,193919,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw86thset_batch_30,86,fw86thset_batch_30_small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-u_img03_2026-05-27_112239.png,fw86thset-batch-30_03_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw86thset_batch_30/Cropped_Images/fw86thset_batch_30_small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-u_img03_2026-05-27_112239.png,images/fw86thset-batch-30_03_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,,3,157529,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw86thset_batch_30,86,fw86thset_batch_30_small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-u_img04_2026-05-27_112243.png,fw86thset-batch-30_04_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw86thset_batch_30/Cropped_Images/fw86thset_batch_30_small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-u_img04_2026-05-27_112243.png,images/fw86thset-batch-30_04_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,,4,182036,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw86thset_batch_30,86,fw86thset_batch_30_small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-u_img05_2026-05-27_112247.png,fw86thset-batch-30_05_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw86thset_batch_30/Cropped_Images/fw86thset_batch_30_small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-u_img05_2026-05-27_112247.png,images/fw86thset-batch-30_05_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,,5,176638,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
